"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094290","2006-05-04","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  228",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-05","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  228",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-06","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    5",",,0,2400",,,,,"  156",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-07","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    3",",,0,2400",,,,,"  156",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-08","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0","T,,0,2400",,,,,"  139",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-09","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  161",",,0","   44",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-10","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  189",",,0","   50",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-11","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    5",",,0,2400",,,,,"  161",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-12","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0","T,,0,2400",,,,,"  150",",,0","   67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-13","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  167",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-14","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  194",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-15","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  239",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-16","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  278",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-17","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  233",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-18","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  233",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-19","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   10",",,0,2400",,,,,"  194",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-20","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0","T,,0,2400",,,,,"  206",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-21","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   10",",,0,2400",,,,,"  217",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-22","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   36",",,0,2400",,,,,"  156",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-23","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   41",",,0,2400",,,,,"  178",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-24","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   30",",,0,2400",,,,,"  183",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-25","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    3",",,0,2400",,,,,"  156",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-26","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    5",",,0,2400",,,,,"  167",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-27","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  389",",,0,2400",,,,,"  161",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-28","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  119",",,0,2400",,,,,"  144",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-29","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    3",",,0,2400",,,,,"  178",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-30","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  228",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-05-31","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   15",",,0,2400",,,,,"  228",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-01","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  107",",,0,2400",,,,,"  200",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-02","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   56",",,0,2400",,,,,"  206",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-03","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    3",",,0,2400",,,,,"  217",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-04","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","  150",",,0,2400",,,,,"  206",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-05","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  206",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-06","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  228",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-07","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  217",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-08","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   48",",,0,2400",,,,,"  178",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-09","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   10",",,0,2400",,,,,"  172",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-10","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  206",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-11","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  228",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-12","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   56",",,0,2400",,,,,"  228",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-13","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   10",",,0,2400",,,,,"  211",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-14","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  194",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-15","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  217",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-16","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","   20",",,0,2400",,,,,"  206",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-17","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  194",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-18","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  194",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-19","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  200",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-20","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  194",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-21","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  211",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-22","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  217",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-23","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  228",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-24","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  261",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-25","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  283",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-26","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  306",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-27","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  283",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-28","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  239",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-29","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  272",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-06-30","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  283",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-01","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  267",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-02","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  283",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-03","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  261",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-04","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    5",",,0,2400",,,,,"  244",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-05","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  183",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-06","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    3",",,0,2400",,,,,"  183",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-07","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  250",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-08","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  278",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-09","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  267",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-10","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  200",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-11","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  217",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-12","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    3",",,0,2400",,,,,"  211",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-13","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    5",",,0,2400",,,,,"  211",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-14","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  267",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-15","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  233",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-16","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  250",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-17","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  222",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-18","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  239",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-19","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  244",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-20","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  283",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-21","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  350",",,0","  161",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-22","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  339",",,0","  200",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-23","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  333",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-24","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  333",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-25","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  261",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-26","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  278",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-27","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  289",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-28","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  222",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-29","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  217",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-30","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    5",",,0,2400",,,,,"  211",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-07-31","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  233",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-01","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  239",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-02","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  233",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-03","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  244",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-04","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  250",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-05","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  283",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-06","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  278",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-07","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  278",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-08","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  250",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-09","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0","T,,0,2400",,,,,"  228",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-10","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    8",",,0,2400",,,,,"  206",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-11","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  206",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-12","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  244",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-13","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  267",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-14","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  283",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-15","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  228",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-16","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  233",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-17","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  222",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-18","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  267",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-19","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  267",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-20","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  289",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-21","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  267",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094290","2006-08-22","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","    0",",,0,2400",,,,,"  206",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
